rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,status,status,service,latitude,longitude,altitude,position_covariance,position_covariance_type
1518311055821702850,,258,,0,0,'',,0,0,4220.5332248,-7103.9295989,8.834,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518311055825986003,,259,,0,0,'',,0,0,4220.5340997,-7103.9302351,11.297,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518311067187808910,,260,,0,0,'',,0,0,4220.5353108,-7103.9312,14.771,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518311067189833708,,261,,0,0,'',,0,0,4220.5349837,-7103.9309771,14.174,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518311067192826707,,262,,0,0,'',,0,0,4220.5298247,-7103.9272494,0.24,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518311067195703885,,263,,0,0,'',,0,0,4220.5292984,-7103.9269291,-0.887,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518311069081798621,,264,,0,0,'',,0,0,4220.5313418,-7103.926014,8.273,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518311069087836552,,265,,0,0,'',,0,0,4220.529495,-7103.9269148,-0.224,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518311075200824268,,266,,0,0,'',,0,0,4220.5292559,-7103.9268218,-0.927,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518311075207436530,,267,,0,0,'',,0,0,4220.5302614,-7103.9269233,1.925,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518311075209789294,,268,,0,0,'',,0,0,4220.5327021,-7103.9286298,8.395,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518311075214041498,,269,,0,0,'',,0,0,4220.5295673,-7103.9262331,0.137,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518311075217171258,,270,,0,0,'',,0,0,4220.5295149,-7103.9261853,-0.06,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518311079781472550,,271,,0,0,'',,0,0,4220.529593,-7103.9260136,0.281,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518311079783273258,,272,,0,0,'',,0,0,4220.5296853,-7103.9259302,0.785,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518311079785832535,,273,,0,0,'',,0,0,4220.5297163,-7103.9257922,1.011,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518311079788582633,,274,,0,0,'',,0,0,4220.5297111,-7103.925731,1.331,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
