rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,status,status,service,latitude,longitude,altitude,position_covariance,position_covariance_type
1518310217769405240,,165,,0,0,'',,0,0,4220.5347515,-7103.9294048,5.277,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518310217791702225,,166,,0,0,'',,0,0,4220.5347546,-7103.9294387,5.529,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518310217800141225,,167,,0,0,'',,0,0,4220.534713,-7103.9293948,5.669,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518310217934878529,,168,,0,0,'',,0,0,4220.5346873,-7103.9294262,5.621,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518310218099861427,,169,,0,0,'',,0,0,4220.5346472,-7103.9294897,5.514,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518310218262644419,,170,,0,0,'',,0,0,4220.5346076,-7103.9295017,5.533,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518310220529536268,,171,,0,0,'',,0,0,4220.5346098,-7103.9294403,5.804,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518310220531608792,,172,,0,0,'',,0,0,4220.5347378,-7103.9303135,6.114,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518310220534435497,,173,,0,0,'',,0,0,4220.5347623,-7103.930297,6.413,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518310220536413127,,174,,0,0,'',,0,0,4220.5347686,-7103.9302382,6.591,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518310220544649322,,175,,0,0,'',,0,0,4220.5348116,-7103.9302127,6.835,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518310220544662666,,176,,0,0,'',,0,0,4220.5347776,-7103.9303114,6.931,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518310221353873462,,177,,0,0,'',,0,0,4220.5347683,-7103.9303143,6.797,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518310221353881104,,178,,0,0,'',,0,0,4220.5348072,-7103.9303106,6.746,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518310221355347777,,179,,0,0,'',,0,0,4220.5348115,-7103.9303042,6.576,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518310221356559607,,180,,0,0,'',,0,0,4220.5347605,-7103.9303467,6.443,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518310221360254128,,181,,0,0,'',,0,0,4220.5347426,-7103.9303746,6.447,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518310221368930975,,182,,0,0,'',,0,0,4220.5346831,-7103.930447,6.572,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518310221372104221,,183,,0,0,'',,0,0,4220.534641,-7103.9305057,6.628,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518310221393017181,,184,,0,0,'',,0,0,4220.5346739,-7103.9305368,6.472,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518310221964245821,,185,,0,0,'',,0,0,4220.5346872,-7103.9304592,6.584,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518310221970226246,,186,,0,0,'',,0,0,4220.534724,-7103.9304649,6.548,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518310221972753592,,187,,0,0,'',,0,0,4220.5346683,-7103.9304084,6.576,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518310221977500581,,188,,0,0,'',,0,0,4220.5346182,-7103.9303513,6.386,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518310222206771365,,189,,0,0,'',,0,0,4220.5346034,-7103.9303796,6.499,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518310222333417239,,190,,0,0,'',,0,0,4220.5346239,-7103.9302744,6.479,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518310222544859503,,191,,0,0,'',,0,0,4220.5345672,-7103.9302275,6.514,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518310223193920874,,192,,0,0,'',,0,0,4220.5345317,-7103.9302647,6.462,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518310223200426983,,193,,0,0,'',,0,0,4220.534482,-7103.9303656,6.651,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518310223215221000,,194,,0,0,'',,0,0,4220.5344248,-7103.9302916,6.708,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518310223286810952,,195,,0,0,'',,0,0,4220.5343715,-7103.9303524,6.611,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518310223484541315,,196,,0,0,'',,0,0,4220.5343557,-7103.9304098,6.508,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518310224113781976,,197,,0,0,'',,0,0,4220.5343478,-7103.9302709,6.31,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518310224119662218,,198,,0,0,'',,0,0,4220.5343884,-7103.9302285,6.238,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518310224121480563,,199,,0,0,'',,0,0,4220.5343595,-7103.9302897,6.328,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518310224281611366,,200,,0,0,'',,0,0,4220.5344019,-7103.9302541,6.562,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518310224724464038,,201,,0,0,'',,0,0,4220.5344054,-7103.930228,6.682,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518310224730683714,,202,,0,0,'',,0,0,4220.5344407,-7103.9302635,6.796,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518310225002398045,,203,,0,0,'',,0,0,4220.5344093,-7103.9302576,6.779,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518310225123048705,,204,,0,0,'',,0,0,4220.5344391,-7103.9302017,6.962,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518310225646101563,,205,,0,0,'',,0,0,4220.534388,-7103.9301843,6.844,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518310225650873257,,206,,0,0,'',,0,0,4220.5344557,-7103.9301951,6.953,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518310225709925622,,207,,0,0,'',,0,0,4220.5344673,-7103.9302687,7.02,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518310226055444425,,208,,0,0,'',,0,0,4220.5344598,-7103.9303227,7.071,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518310226060236583,,209,,0,0,'',,0,0,4220.534375,-7103.9304147,7.127,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518310227880379403,,210,,0,0,'',,0,0,4220.5340367,-7103.9304308,5.753,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518310228071774102,,211,,0,0,'',,0,0,4220.533974,-7103.9303496,5.728,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518310228273929228,,212,,0,0,'',,0,0,4220.533954,-7103.9304194,6.016,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518310228639844075,,213,,0,0,'',,0,0,4220.5339322,-7103.9304206,6.308,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518310228776667931,,214,,0,0,'',,0,0,4220.533925,-7103.93047,6.39,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518310228860196785,,215,,0,0,'',,0,0,4220.5338644,-7103.9306106,6.413,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518310229330114839,,216,,0,0,'',,0,0,4220.5338329,-7103.9302423,6.33,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518310229335010182,,217,,0,0,'',,0,0,4220.5338758,-7103.9302518,6.308,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518310229460549419,,218,,0,0,'',,0,0,4220.5338954,-7103.9302715,6.277,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518310229945243314,,219,,0,0,'',,0,0,4220.5339019,-7103.9303126,5.965,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518310229953580247,,220,,0,0,'',,0,0,4220.5339297,-7103.9303553,6.123,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518310230088515511,,221,,0,0,'',,0,0,4220.5338889,-7103.9304678,6.165,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518310230558066056,,222,,0,0,'',,0,0,4220.5338006,-7103.9305162,5.901,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518310230561816627,,223,,0,0,'',,0,0,4220.5337632,-7103.9305949,5.932,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518310230664134806,,224,,0,0,'',,0,0,4220.5337602,-7103.93057,5.787,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518310230863856870,,225,,0,0,'',,0,0,4220.5337429,-7103.9306117,5.865,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518310231174494002,,226,,0,0,'',,0,0,4220.5337065,-7103.9306323,6.079,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518310231281619859,,227,,0,0,'',,0,0,4220.5336906,-7103.9306546,6.189,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518310233016659559,,228,,0,0,'',,0,0,4220.5337152,-7103.9306604,6.137,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518310233024336110,,229,,0,0,'',,0,0,4220.5337736,-7103.9306531,6.386,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518310233189209127,,230,,0,0,'',,0,0,4220.5335348,-7103.9308996,6.213,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518310233263874147,,231,,0,0,'',,0,0,4220.5335157,-7103.9308499,6.327,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
